,date,average_tweets,average_articles,location,hl_tweets,hl_articles
782,1999-02-22,0.7272727272727273,0.0,UMN,1.9768997957266847,6.759828318468468
783,1999-02-23,0.6363636363636364,0.0,UMN,1.5691433882652748,7.066511237464031
784,1999-02-24,0.8181818181818182,0.0,UMN,1.2454910351344155,7.540055235822553
785,1999-02-25,0.5454545454545454,0.0,UMN,0.9885953891792716,7.717776948129631
786,1999-02-26,0.5454545454545454,0.0,UMN,0.7846871763320585,7.8868310702487685
787,1999-02-27,0.7272727272727273,0.0,UMN,0.6228371803465099,8.22945850735981
788,1999-02-28,0.18181818181818182,0.0,UMN,0.4943704509551355,8.009921261726557
789,1999-03-01,0.0,0.8181818181818182,UMN,1.2095911579592165,7.691721064628386
790,1999-03-02,0.0,3.8181818181818183,UMN,4.778282058021315,7.316591401726472
791,1999-03-03,0.0,3.5454545454545454,UMN,7.33816559475417,6.959757028371149
792,1999-03-04,0.0,4.454545454545454,UMN,10.279137095403813,6.6203256727622914
793,1999-03-05,0.0,6.818181818181818,UMN,14.97713860759073,6.297448579708973
794,1999-03-06,0.0,2.272727272727273,UMN,14.160673273852108,5.990318388299403
795,1999-03-07,0.0,8.272727272727273,UMN,19.512612515814194,5.698167113078092
796,1999-03-08,0.0,6.7272727272727275,UMN,22.215203366527643,5.420264223682163
797,1999-03-09,0.0,2.1818181818181817,UMN,19.814901839830156,5.155914818134995
798,1999-03-10,0.5454545454545454,0.0,UMN,15.727869605887566,5.4499124306838
799,1999-03-11,0.7272727272727273,0.0,UMN,12.48383082284912,5.911389792291366
800,1999-03-12,0.36363636363636365,0.0,UMN,9.90890921140257,5.986724273757076
801,1999-03-13,0.36363636363636365,0.0,UMN,7.865092306450368,6.0583846492067615
802,1999-03-14,0.45454545454545453,0.0,UMN,6.242834167639813,6.21745919781436
803,1999-03-15,0.0,0.0,UMN,4.955183858768989,5.914230134593627
804,1999-03-16,0.09090909090909091,0.0,UMN,3.9331249901657617,5.716698818203366
805,1999-03-17,0.09090909090909091,0.0,UMN,3.121876529544028,5.528801217792592
806,1999-03-18,0.18181818181818182,0.0,UMN,2.4779566095882384,5.440976582397877
807,1999-03-19,0.18181818181818182,0.0,UMN,1.9668519561530673,5.357435205014375
808,1999-03-20,0.45454545454545453,0.0,UMN,1.5611680214473103,5.5506954614111415
809,1999-03-21,0.2727272727272727,0.0,UMN,1.2391606717348849,5.5527121220641185
810,1999-03-22,0.45454545454545453,0.0,UMN,0.9835707299147206,5.736448610834646
811,1999-03-23,0.18181818181818182,0.0,UMN,0.7806989059704044,5.638496892580341
812,1999-03-24,0.5454545454545454,0.0,UMN,0.6196715327592464,5.908958699632809
813,1999-03-25,0.7272727272727273,0.0,UMN,0.4918577515295647,6.348048110522931
814,1999-03-26,1.0,0.0,UMN,0.39040690906437187,7.0384501508755735
815,1999-03-27,0.18181818181818182,0.0,UMN,0.30988137153722417,6.876999068212515
816,1999-03-28,0.36363636363636365,0.0,UMN,0.24596507437822518,6.905240229584101
